,AZT,DPT,AZN,DPN,AZP,DPP,Strike,Dip,Rake,Misfit,Extra
547,4.01,28.3257083361,268.78251726,9.60886734446,161.870360593,59.8021086652,266,74,-100,0.0141905529293,"[1084000, array([ 2.03834936, -0.6117104 , -0.62906397]), array([ 0.92322091, -0.26257841, -0.28056324])]"
367,22.45,17.7710121759,272.04148913,47.4230370345,126.508396786,37.144366066,158,50,-16,0.0142201507225,"[644482, array([ 1.99337348, -0.59874736, -0.61251227]), array([ 0.92322091, -0.26257841, -0.28056324])]"
491,18.57,21.5297276532,268.60330002,40.8823921091,128.90933275,41.3773630767,258,78,-132,0.0142355442868,"[1051944, array([ 2.05919554, -0.59384123, -0.65866161]), array([ 0.92322091, -0.26257841, -0.28056324])]"
667,182.06,4.51313922815,80.522040099,68.4775121859,273.803916047,20.9975675601,316,72,-12,0.0142796390548,"[1286364, array([ 0.91058385, -0.25962126, -0.29149869]), array([ 0.92322091, -0.26257841, -0.28056324])]"
337,16.76,23.6545298955,266.984352192,37.6855406374,130.879264257,43.0102717602,154,40,-18,0.0143739439018,"[627381, array([ 2.15537747, -0.58386693, -0.67180478]), array([ 0.92322091, -0.26257841, -0.28056324])]"
208,357.91,29.1941589321,266.380002238,2.74344906736,171.491160918,60.6519624986,96,16,-80,0.0143963595013,"[390290, array([ 1.95829248, -0.56016831, -0.62717651]), array([ 0.92322091, -0.26257841, -0.28056324])]"
580,354.12,26.3449094249,88.8811497663,9.50590370253,197.029444905,61.7377790055,272,72,-80,0.0143997685539,"[1108130, array([ 1.85327611, -0.54765604, -0.54288115]), array([ 0.92322091, -0.26257841, -0.28056324])]"
680,190.85,5.66825196132,74.5893049229,77.3601704359,281.990847364,11.2600974507,326,78,-4,0.0144112591656,"[1327408, array([ 1.00117465, -0.29169945, -0.3196294 ]), array([ 0.92322091, -0.26257841, -0.28056324])]"
92,347.64,25.6098702832,85.439348067,15.7928361784,203.866622963,59.2837317211,46,24,-132,0.01444025152,"[188484, array([ 1.67054904, -0.46835806, -0.53358234]), array([ 0.92322091, -0.26257841, -0.28056324])]"
209,359.91,29.1941589321,268.380002238,2.74344906736,173.491160918,60.6519624986,98,16,-80,0.0144842641132,"[398390, array([ 2.09095437, -0.57381916, -0.60699445]), array([ 0.92322091, -0.26257841, -0.28056324])]"
413,25.1,7.17580725859,274.456026182,70.3562271801,117.479998634,18.1859353674,160,72,-8,0.0144858928814,"[654566, array([ 1.73959438, -0.48736674, -0.50076154]), array([ 0.92322091, -0.26257841, -0.28056324])]"
270,8.29,27.7150325482,270.159655527,15.083330528,154.824259929,57.7966118927,132,22,-46,0.0144862242328,"[536647, array([ 2.12429532, -0.63283487, -0.62824683]), array([ 0.92322091, -0.26257841, -0.28056324])]"
271,6.77,28.1389933696,268.165353209,15.6326974189,152.536281097,57.1004222183,132,22,-44,0.0144874010114,"[536648, array([ 2.06679104, -0.6126568 , -0.65324226]), array([ 0.92322091, -0.26257841, -0.28056324])]"
94,349.59,23.1870966342,88.4372684941,19.7373906148,214.689499772,58.7532787515,46,28,-136,0.0145401115651,"[188842, array([ 1.67824785, -0.49027697, -0.48681633]), array([ 0.92322091, -0.26257841, -0.28056324])]"
70,347.94,22.6507367988,87.9046872733,22.5210121181,217.769082561,57.1012985207,42,30,-140,0.0145671570569,"[172820, array([ 1.65302613, -0.45776097, -0.477357  ]), array([ 0.92322091, -0.26257841, -0.28056324])]"
193,357.23,29.0311071448,87.8455210304,1.10172191701,179.829142387,60.9439391418,84,16,-94,0.0145815138638,"[341683, array([ 2.03672582, -0.55304148, -0.596391  ]), array([ 0.92322091, -0.26257841, -0.28056324])]"
247,3.4,29.7173590137,267.356185977,10.4650452553,160.071096952,58.1329242311,122,18,-54,0.0146141492811,"[495783, array([ 2.15829605, -0.57983079, -0.64361811]), array([ 0.92322091, -0.26257841, -0.28056324])]"
487,22.56,17.3117922249,271.916439851,48.5301703523,125.789037345,36.2708377562,258,78,-140,0.0146831186643,"[1051940, array([ 1.97478835, -0.59307875, -0.61219754]), array([ 0.92322091, -0.26257841, -0.28056324])]"
120,349.59,26.1881338219,85.9657253477,12.7200889444,199.427920238,60.4488754799,52,22,-126,0.0146998911172,"[212607, array([ 1.71097912, -0.49641389, -0.54754806]), array([ 0.92322091, -0.26257841, -0.28056324])]"
674,187.26,5.75685181523,79.0159368985,72.158320261,279.016701397,16.8282061539,322,74,-8,0.0147158520559,"[1310846, array([ 0.95881337, -0.28599426, -0.28368034]), array([ 0.92322091, -0.26257841, -0.28056324])]"
610,346.68,18.7628506269,87.9363513167,29.8652069652,229.204411136,53.6432357242,280,70,-58,0.0147841688389,"[1140361, array([ 1.48658618, -0.42378206, -0.42716361]), array([ 0.92322091, -0.26257841, -0.28056324])]"
561,1.22,28.8915896099,269.104207427,3.84480905801,172.196274047,60.8049187929,268,74,-94,0.0147939251652,"[1092103, array([ 2.10030683, -0.58885463, -0.60376914]), array([ 0.92322091, -0.26257841, -0.28056324])]"
403,25.07,11.6632579949,274.358975641,59.7292574616,121.239579944,27.5016232325,160,62,-12,0.0148053214488,"[653664, array([ 1.8221746 , -0.5486665 , -0.55884672]), array([ 0.92322091, -0.26257841, -0.28056324])]"
102,349.64,25.6098702832,87.439348067,15.7928361784,205.866622963,59.2837317211,48,24,-132,0.0148385004484,"[196584, array([ 1.78423435, -0.48329159, -0.52310689]), array([ 0.92322091, -0.26257841, -0.28056324])]"
613,343.01,16.3652301004,85.0392328655,35.3473957465,232.572289297,49.9469332273,280,70,-52,0.0148626551979,"[1140364, array([ 1.29410088, -0.35127513, -0.40562464]), array([ 0.92322091, -0.26257841, -0.28056324])]"
297,10.44,27.2810074069,267.18025636,23.9898185462,142.14832761,52.2155656827,144,28,-30,0.0149480121585,"[585795, array([ 2.1110547 , -0.60254504, -0.67742672]), array([ 0.92322091, -0.26257841, -0.28056324])]"
264,5.69,29.3730862499,267.777809173,13.7441759577,155.674657623,56.9748678697,130,20,-46,0.0149481225996,"[528367, array([ 2.19352166, -0.5910388 , -0.6475225 ]), array([ 0.92322091, -0.26257841, -0.28056324])]"
551,357.61,28.972878501,266.551481694,1.92249371591,173.086770211,60.9511027387,266,74,-92,0.0150075269978,"[1084004, array([ 1.94003754, -0.56164253, -0.6218859 ]), array([ 0.92322091, -0.26257841, -0.28056324])]"
222,0.2,29.93398515,266.775077895,5.92667182396,166.679734132,59.3646134813,108,16,-68,0.0150630378821,"[438896, array([ 2.09922986, -0.56160057, -0.63507517]), array([ 0.92322091, -0.26257841, -0.28056324])]"
628,344.74,9.00590510215,83.9421641087,45.2564023725,246.139014743,43.3387172307,288,68,-40,0.015161805394,"[1172590, array([ 1.04839623, -0.30706093, -0.33501609]), array([ 0.92322091, -0.26257841, -0.28056324])]"
315,15.09,25.8106680201,269.904229498,28.4432629785,140.019920839,49.8112185556,150,32,-26,0.0151952245271,"[610457, array([ 2.23642406, -0.62369249, -0.64258894]), array([ 0.92322091, -0.26257841, -0.28056324])]"
178,356.69,27.5456463462,89.2542544962,4.88618169919,188.486914984,61.95052745,74,18,-106,0.0152978076788,"[301357, array([ 1.96386538, -0.56589221, -0.56441619]), array([ 0.92322091, -0.26257841, -0.28056324])]"
695,198.87,4.240482419,37.407007672,85.5285909542,288.982585674,1.41579206092,334,86,2,0.0153128862546,"[1360531, array([ 1.16524125, -0.3515877 , -0.35511779]), array([ 0.92322091, -0.26257841, -0.28056324])]"
448,25.45,4.07082741055,281.169941161,73.915238424,116.592739244,15.5339945572,252,82,-166,0.0153591247825,"[1027987, array([ 1.56598951, -0.47115527, -0.46932267]), array([ 0.92322091, -0.26257841, -0.28056324])]"
182,357.11,27.4181577541,89.3398792251,4.28731637202,187.511631322,62.1920068347,76,18,-104,0.015393966624,"[309458, array([ 1.94868015, -0.57338359, -0.56588161]), array([ 0.92322091, -0.26257841, -0.28056324])]"
603,347.28,20.1721063135,87.6930928864,26.1778509518,224.360025365,55.9481091557,278,70,-62,0.0154665350757,"[1132259, array([ 1.51050925, -0.45208948, -0.44705147]), array([ 0.92322091, -0.26257841, -0.28056324])]"
11,343.58,11.5497287348,84.402684446,42.5611812129,241.736415219,45.1390361289,34,50,-152,0.0154993329511,"[142214, array([ 1.13096322, -0.31054426, -0.35918059]), array([ 0.92322091, -0.26257841, -0.28056324])]"
344,20.49,21.3249563272,-87.9057615356,38.9599562048,132.17416291,43.4174274159,156,42,-20,0.0155047124079,"[635660, array([ 2.12157978, -0.62858159, -0.61952434]), array([ 0.92322091, -0.26257841, -0.28056324])]"
422,199.01,4.24220980116,37.4768562948,85.5285909542,289.122112707,1.41062463344,244,88,176,0.0155996706918,"[996298, array([ 1.17031911, -0.35304767, -0.35300314]), array([ 0.92322091, -0.26257841, -0.28056324])]"
478,20.94,18.9550639716,267.692077213,48.97353863,124.739676741,34.7782708312,256,80,-140,0.0156068962688,"[1044020, array([ 2.09966957, -0.56044311, -0.6352201 ]), array([ 0.92322091, -0.26257841, -0.28056324])]"
153,194.75,2.81952230978,78.368567713,83.676601667,285.035148466,5.65541604055,60,88,-174,0.0156079769364,"[250923, array([ 1.22059993, -0.32589807, -0.36728606]), array([ 0.92322091, -0.26257841, -0.28056324])]"
185,354.46,29.1243331972,85.693878968,2.19848033979,179.628851849,60.7766170756,78,16,-98,0.0156433247627,"[317381, array([ 1.91251015, -0.52942948, -0.61059323]), array([ 0.92322091, -0.26257841, -0.28056324])]"
443,23.2,6.88774805301,270.028521353,72.9395592242,115.132262201,15.5304295465,250,84,-164,0.0156487178659,"[1020068, array([ 1.71361855, -0.45782033, -0.51304147]), array([ 0.92322091, -0.26257841, -0.28056324])]"
309,12.38,27.2184837099,267.387562617,26.7050041615,140.372774167,50.1174111198,148,30,-26,0.0156663127651,"[602177, array([ 2.23308717, -0.59644562, -0.66920544]), array([ 0.92322091, -0.26257841, -0.28056324])]"
80,348.09,24.8482561839,86.9451983999,18.3812084674,209.503752387,58.3064479657,44,26,-136,0.0157026806571,"[180562, array([ 1.72482458, -0.46214045, -0.51131939]), array([ 0.92322091, -0.26257841, -0.28056324])]"
206,357.53,29.1243331972,266.306121032,2.19848033979,172.371148151,60.7766170756,94,16,-82,0.0158004740539,"[382189, array([ 1.94361193, -0.55846114, -0.62548748]), array([ 0.92322091, -0.26257841, -0.28056324])]"
524,6.43,28.7806578385,266.494503927,17.447865423,149.340946064,55.4454997209,262,76,-108,0.0158073089767,"[1067976, array([ 2.0966624 , -0.5900115 , -0.67367174]), array([ 0.92322091, -0.26257841, -0.28056324])]"
188,354.85,29.0699687148,85.7691692512,1.65103157179,178.73447446,60.8740654303,80,16,-96,0.0158157992443,"[325482, array([ 1.90846602, -0.53455994, -0.61248461]), array([ 0.92322091, -0.26257841, -0.28056324])]"
516,17.52,23.4369891381,-88.7322495349,32.8596133913,136.002491374,47.7203018393,262,76,-124,0.0158790895594,"[1067968, array([ 2.11181143, -0.6376688 , -0.63665855]), array([ 0.92322091, -0.26257841, -0.28056324])]"
472,25.62,11.7788911213,274.086246963,60.4044900257,121.652317052,26.7251443022,256,80,-152,0.0158952142743,"[1044014, array([ 1.89781845, -0.54678266, -0.54411246]), array([ 0.92322091, -0.26257841, -0.28056324])]"
240,2.18,28.8988638083,267.22913127,8.88829182292,161.825654343,59.5116116767,116,18,-60,0.0159208650498,"[471480, array([ 2.00917098, -0.59030562, -0.64311635]), array([ 0.92322091, -0.26257841, -0.28056324])]"
233,2.94,28.2215047428,269.050371892,7.2205195332,165.999581649,60.7054143118,112,18,-66,0.015937800787,"[455277, array([ 2.01956406, -0.61080123, -0.61792193]), array([ 0.92322091, -0.26257841, -0.28056324])]"
304,13.13,25.8232078224,269.690067526,25.6589062733,141.576963106,52.1060674159,146,30,-30,0.0159672922307,"[594075, array([ 2.09814552, -0.63242685, -0.65345059]), array([ 0.92322091, -0.26257841, -0.28056324])]"
341,19.03,0.000861326021422,289.017456837,87.1718601326,109.034934962,2.82813973607,154,88,-2,0.0159981822099,"[631709, array([ 1.37061514, -0.36955603, -0.42898832]), array([ 0.92322091, -0.26257841, -0.28056324])]"
652,353.76,0.101814556714,83.9234080493,57.8895081335,263.697273638,32.110290946,304,68,-24,0.0160102116935,"[1237398, array([ 0.93829862, -0.28156573, -0.27786501]), array([ 0.92322091, -0.26257841, -0.28056324])]"
546,5.58,28.0314549797,269.353042355,11.5286287503,159.26903976,59.2903544136,266,74,-102,0.016079487016,"[1083999, array([ 2.05678624, -0.62240013, -0.62894558]), array([ 0.92322091, -0.26257841, -0.28056324])]"
688,194.96,2.82986028814,78.4733938865,83.676601667,285.24518383,5.65022494059,330,84,-2,0.0160924675921,"[1344149, array([ 1.22799599, -0.32833776, -0.36431156]), array([ 0.92322091, -0.26257841, -0.28056324])]"
397,24.82,14.6900581634,274.030715145,53.5534698137,124.435422648,32.4951412255,160,56,-14,0.0160937222088,"[653123, array([ 1.9493896 , -0.58292428, -0.5736815 ]), array([ 0.92322091, -0.26257841, -0.28056324])]"
492,17.47,22.5086279061,267.896145847,38.9573084166,129.869455419,42.5982964781,258,78,-130,0.0161039170659,"[1051945, array([ 2.07408207, -0.59222147, -0.66830445]), array([ 0.92322091, -0.26257841, -0.28056324])]"
279,10.37,27.4583993719,270.567751063,18.1543746724,151.257053396,56.1855262717,138,24,-40,0.0161293915003,"[561130, array([ 2.1839065 , -0.63598823, -0.62811462]), array([ 0.92322091, -0.26257841, -0.28056324])]"
181,354.08,29.1941589321,85.6199977621,2.74344906736,180.508839082,60.6519624986,76,16,-100,0.0161776452226,"[309280, array([ 1.91862521, -0.52387044, -0.60872038]), array([ 0.92322091, -0.26257841, -0.28056324])]"
63,349.63,4.88217687633,85.7115638107,51.1123490998,255.741631167,38.4623177982,40,60,-154,0.0161959242981,"[167413, array([ 1.03883851, -0.30776146, -0.30225005]), array([ 0.92322091, -0.26257841, -0.28056324])]"
566,353.16,28.7563591501,86.3405679743,5.76676605617,186.649652431,60.5629465381,268,74,-84,0.0162137222404,"[1092108, array([ 1.93195095, -0.51452833, -0.58785763]), array([ 0.92322091, -0.26257841, -0.28056324])]"
677,189.15,4.28502821984,80.8176677155,76.6032954287,280.118996653,12.6687077089,324,78,-6,0.0162538062728,"[1319307, array([ 1.05742867, -0.28598631, -0.33269557]), array([ 0.92322091, -0.26257841, -0.28056324])]"
254,5.93,27.9568518148,269.67760499,11.5974542207,159.431718284,59.3300083128,124,20,-54,0.0162894187135,"[504063, array([ 2.06821702, -0.62582727, -0.62536133]), array([ 0.92322091, -0.26257841, -0.28056324])]"
191,355.23,29.0311071448,85.8455210304,1.10172191701,177.829142387,60.9439391418,82,16,-94,0.016359956804,"[333583, array([ 1.90656636, -0.53926108, -0.61438697]), array([ 0.92322091, -0.26257841, -0.28056324])]"
155,194.4,5.62604747555,71.1955643404,79.8039567311,285.246858235,8.47574254017,60,88,-170,0.0164047937842,"[250925, array([ 1.07262275, -0.31919794, -0.31316596]), array([ 0.92322091, -0.26257841, -0.28056324])]"
176,354.69,27.5456463462,87.2542544962,4.88618169919,186.486914984,61.95052745,72,18,-106,0.0164450606756,"[293257, array([ 1.84066529, -0.55167603, -0.58128325]), array([ 0.92322091, -0.26257841, -0.28056324])]"
107,179.67,2.15317012251,85.1369167615,64.5940203512,270.69554652,25.3014757955,48,74,-160,0.0165086833262,"[201070, array([ 0.99986505, -0.27802416, -0.2859621 ]), array([ 0.92322091, -0.26257841, -0.28056324])]"
592,348.59,24.4207289101,87.5827416144,18.9825690101,211.369810864,58.2606369016,274,72,-70,0.0165178668757,"[1116235, array([ 1.73068057, -0.46796721, -0.50313813]), array([ 0.92322091, -0.26257841, -0.28056324])]"
312,13.09,25.8106680201,267.904229498,28.4432629785,138.019920839,49.8112185556,148,32,-26,0.0165185534267,"[602357, array([ 2.09489209, -0.61008544, -0.67437937]), array([ 0.92322091, -0.26257841, -0.28056324])]"
357,21.06,2.84102926326,272.67700657,81.0615518764,111.492509726,8.46791145399,156,82,-4,0.0165398359324,"[639268, array([ 1.50628342, -0.4055381 , -0.47215233]), array([ 0.92322091, -0.26257841, -0.28056324])]"
211,0.29,29.2793924354,268.452132144,3.28531960466,172.628822518,60.5005664626,100,16,-78,0.0166033374462,"[406491, array([ 2.10845291, -0.57505342, -0.60827134]), array([ 0.92322091, -0.26257841, -0.28056324])]"
84,348.54,22.0737070606,87.88503763,21.8126247766,217.895057966,58.097196539,44,30,-138,0.0166037104512,"[180921, array([ 1.59036642, -0.4798572 , -0.47403164]), array([ 0.92322091, -0.26257841, -0.28056324])]"
593,347.15,23.8924901328,86.8833912317,20.8714250316,213.410274065,57.3559333339,274,72,-68,0.0167417284469,"[1116236, array([ 1.67656996, -0.44728571, -0.49647925]), array([ 0.92322091, -0.26257841, -0.28056324])]"
419,198.96,0.000861325175134,288.982543163,87.1718601326,108.965065038,2.82813973607,244,88,-178,0.0167649191563,"[996121, array([ 1.36724126, -0.36877904, -0.43011128]), array([ 0.92322091, -0.26257841, -0.28056324])]"
204,357.14,29.0699687148,266.230830749,1.65103157179,173.26552554,60.8740654303,92,16,-84,0.0168273164104,"[374088, array([ 1.93142139, -0.55632959, -0.62373106]), array([ 0.92322091, -0.26257841, -0.28056324])]"
190,356.85,29.0699687148,87.7691692512,1.65103157179,180.73447446,60.8740654303,82,16,-96,0.0168299849677,"[333582, array([ 2.03824904, -0.54832866, -0.59478347]), array([ 0.92322091, -0.26257841, -0.28056324])]"
9,343.07,13.7020330006,84.2690687063,38.5330921236,237.246466715,48.2040119622,34,46,-150,0.0168449296504,"[141855, array([ 1.17088849, -0.3402095 , -0.37761317]), array([ 0.92322091, -0.26257841, -0.28056324])]"
665,180.59,3.19967820815,82.8980596355,67.3398208461,271.914011927,22.4080411152,314,72,-14,0.0168801323987,"[1278263, array([ 0.9529073 , -0.25749383, -0.3005647 ]), array([ 0.92322091, -0.26257841, -0.28056324])]"
281,7.39,28.4846618386,266.495223358,19.2115405237,147.144764768,54.5898233724,138,24,-36,0.0169066191215,"[561132, array([ 2.09897425, -0.59207585, -0.67739909]), array([ 0.92322091, -0.26257841, -0.28056324])]"
486,23.46,16.1891617594,272.901894268,50.4249577212,125.172131895,34.9485746249,258,78,-142,0.0169335803795,"[1051939, array([ 1.94759985, -0.5910789 , -0.59867911]), array([ 0.92322091, -0.26257841, -0.28056324])]"
318,15.74,24.3860160989,270.468801522,30.1721146643,137.712295717,49.4248976908,150,34,-26,0.0169641987264,"[610637, array([ 2.09551945, -0.63559406, -0.64734955]), array([ 0.92322091, -0.26257841, -0.28056324])]"
194,355.61,29.0077782774,85.9225827062,0.551171267361,176.91642857,60.9859712424,84,16,-92,0.0169763169233,"[341684, array([ 1.90687952, -0.54353259, -0.61629174]), array([ 0.92322091, -0.26257841, -0.28056324])]"
149,353.39,27.0661770715,88.4812382813,9.84655193983,196.663522258,60.9158506811,60,20,-120,0.0170675391198,"[244830, array([ 1.91338062, -0.5269285 , -0.54782771]), array([ 0.92322091, -0.26257841, -0.28056324])]"
59,347.26,19.1329952792,88.0743860742,28.3937504351,227.899764402,54.7221365063,40,36,-144,0.0170926193488,"[165258, array([ 1.49278913, -0.441581  , -0.43183825]), array([ 0.92322091, -0.26257841, -0.28056324])]"
316,13.76,26.5675416616,267.699654729,28.9538731248,138.552760808,48.7698895149,150,32,-24,0.0171155490568,"[610458, array([ 2.24657703, -0.59837852, -0.6651534 ]), array([ 0.92322091, -0.26257841, -0.28056324])]"
300,12.44,27.2810074069,269.18025636,23.9898185462,144.14832761,52.2155656827,146,28,-30,0.0171330325036,"[593895, array([ 2.25342778, -0.61611068, -0.64740379]), array([ 0.92322091, -0.26257841, -0.28056324])]"
78,172.23,0.101814556714,82.0765919507,57.8895081335,262.302726362,32.110290946,42,68,-156,0.0171879241254,"[176232, array([ 0.87974292, -0.26150946, -0.28118735]), array([ 0.92322091, -0.26257841, -0.28056324])]"
283,9.39,28.4846618386,268.495223358,19.2115405237,149.144764768,54.5898233724,140,24,-36,0.0172149133519,"[569232, array([ 2.24157203, -0.60564555, -0.64952736]), array([ 0.92322091, -0.26257841, -0.28056324])]"
693,196.98,1.41406993372,62.0,88.0,287.017456837,1.41406993372,332,88,0,0.0172323080309,"[1352610, array([ 1.30182597, -0.34583536, -0.39976636]), array([ 0.92322091, -0.26257841, -0.28056324])]"
20,345.39,15.2511885833,87.2490775106,36.9839868873,237.147036844,48.9597811653,36,44,-150,0.0172377091282,"[149775, array([ 1.35126714, -0.36600725, -0.39062128]), array([ 0.92322091, -0.26257841, -0.28056324])]"
150,351.83,26.8031603277,86.5487048507,9.23990894423,193.910208636,61.4019510455,60,20,-118,0.0172651255331,"[244831, array([ 1.76171457, -0.52404173, -0.56300475]), array([ 0.92322091, -0.26257841, -0.28056324])]"
28,345.92,7.95689146366,84.9047989075,48.1706127569,249.00985695,40.7220553178,36,56,-154,0.0172898921203,"[150853, array([ 1.07381989, -0.28628538, -0.33313002]), array([ 0.92322091, -0.26257841, -0.28056324])]"
560,2.83,28.7563591501,269.659432026,5.76676605617,169.350347569,60.5629465381,268,74,-96,0.0173164009953,"[1092102, array([ 2.12645035, -0.60163593, -0.60475572]), array([ 0.92322091, -0.26257841, -0.28056324])]"
186,357.52,27.3074712274,89.4285131788,3.68369057437,186.503493515,62.4034655094,78,18,-102,0.0173193063531,"[317559, array([ 1.93559253, -0.58038905, -0.56741707]), array([ 0.92322091, -0.26257841, -0.28056324])]"
15,343.7,20.7200674763,84.7696916879,26.8975491591,221.078499267,54.9482571866,36,34,-144,0.0173463102466,"[148878, array([ 1.42104751, -0.40458224, -0.45984474]), array([ 0.92322091, -0.26257841, -0.28056324])]"
260,6.81,28.6331127667,269.744371582,12.700006228,158.446721502,58.1819736909,128,20,-50,0.0174100372722,"[520265, array([ 2.19407433, -0.61579253, -0.62405953]), array([ 0.92322091, -0.26257841, -0.28056324])]"
202,356.76,29.0311071448,266.15447897,1.10172191701,174.170857613,60.9439391418,90,16,-86,0.0174354081749,"[365987, array([ 1.92169247, -0.55377214, -0.62192079]), array([ 0.92322091, -0.26257841, -0.28056324])]"
552,356.0,29.0,86.0,0.0,176.0,61.0,266,74,-90,0.0174465172805,"[1084005, array([ 1.90946824, -0.54737457, -0.61818941]), array([ 0.92322091, -0.26257841, -0.28056324])]"
197,356.0,29.0,266.0,8.53773646252e-07,176.0,61.0,86,16,-90,0.0174465172805,"[349785, array([ 1.90946824, -0.54737457, -0.61818941]), array([ 0.92322091, -0.26257841, -0.28056324])]"
44,347.34,10.0056454788,87.1848205022,44.0887833944,247.471849377,44.1813410055,38,52,-152,0.0174753940727,"[158594, array([ 1.19142171, -0.34416106, -0.33969414]), array([ 0.92322091, -0.26257841, -0.28056324])]"
504,18.32,23.4541859568,269.226448463,37.0281834939,132.908821382,43.7923807866,260,78,-128,0.0174775782935,"[1060046, array([ 2.22831373, -0.60415224, -0.64281636]), array([ 0.92322091, -0.26257841, -0.28056324])]"
305,11.75,26.5122519512,267.5484756,26.1979530109,139.959942261,51.1102702781,146,30,-28,0.0175048032841,"[594076, array([ 2.09334229, -0.60767379, -0.67689993]), array([ 0.92322091, -0.26257841, -0.28056324])]"
175,356.28,27.6898404842,89.1720378505,5.47960946018,189.426045898,61.6800204095,72,18,-108,0.017525409901,"[293256, array([ 1.98103541, -0.55791675, -0.56302517]), array([ 0.92322091, -0.26257841, -0.28056324])]"
392,23.31,0.0231991746747,293.157366779,81.5224878141,113.316471964,8.47747997491,158,84,-6,0.0175383040958,"[647547, array([ 1.37057797, -0.41610511, -0.42577723]), array([ 0.92322091, -0.26257841, -0.28056324])]"
272,8.77,28.1389933696,270.165353209,15.6326974189,154.536281097,57.1004222183,134,22,-44,0.017567784517,"[544748, array([ 2.20430655, -0.62593761, -0.62633511]), array([ 0.92322091, -0.26257841, -0.28056324])]"
638,348.81,6.91955873397,86.7242893095,48.5996903185,252.849963862,40.5604118777,294,68,-36,0.0176079640313,"[1196892, array([ 1.11010468, -0.32145148, -0.31659336]), array([ 0.92322091, -0.26257841, -0.28056324])]"
284,7.9,29.0220921332,266.439990584,19.7063719834,147.157799316,53.7846015498,140,24,-34,0.0176160480666,"[569233, array([ 2.20035857, -0.5831596 , -0.67368458]), array([ 0.92322091, -0.26257841, -0.28056324])]"
200,356.38,29.0077782774,266.077417294,0.551171267361,175.08357143,60.9859712424,88,16,-88,0.0176279378525,"[357886, array([ 1.91438917, -0.55078749, -0.62006954]), array([ 0.92322091, -0.26257841, -0.28056324])]"
177,353.7,29.2793924354,85.5478678565,3.28531960466,181.371177482,60.5005664626,74,16,-102,0.0176754443125,"[301179, array([ 1.92673301, -0.51788406, -0.60687259]), array([ 0.92322091, -0.26257841, -0.28056324])]"
274,5.71,29.0355369189,266.145035508,16.6763598453,150.118524628,55.6782163431,134,22,-40,0.0176861257158,"[544750, array([ 2.09221613, -0.58443383, -0.67550773]), array([ 0.92322091, -0.26257841, -0.28056324])]"
646,349.32,2.45915300527,82.8340586756,54.9503551702,257.604914887,34.9373830208,298,68,-28,0.0176886828802,"[1213096, array([ 0.92040344, -0.25977842, -0.29789715]), array([ 0.92322091, -0.26257841, -0.28056324])]"
617,345.01,16.3652301004,87.0392328655,35.3473957465,234.572289297,49.9469332273,282,70,-52,0.0177089128866,"[1148464, array([ 1.38129193, -0.3701789 , -0.40263931]), array([ 0.92322091, -0.26257841, -0.28056324])]"
649,350.52,1.29024659764,82.4736710503,56.4441408725,259.672781635,33.5243188237,300,68,-26,0.0177153175582,"[1221197, array([ 0.90008721, -0.25731062, -0.29168648]), array([ 0.92322091, -0.26257841, -0.28056324])]"
35,345.26,19.1329952792,86.0743860742,28.3937504351,225.899764402,54.7221365063,38,36,-144,0.0177234323059,"[157158, array([ 1.39904451, -0.42391895, -0.43795116]), array([ 0.92322091, -0.26257841, -0.28056324])]"
83,347.59,23.1870966342,86.4372684941,19.7373906148,212.689499772,58.7532787515,44,28,-136,0.0177240150729,"[180742, array([ 1.5724104 , -0.47431833, -0.49633077]), array([ 0.92322091, -0.26257841, -0.28056324])]"
505,17.14,24.3647908264,268.589967773,35.0954818865,134.031179446,44.9570283943,260,78,-126,0.0177552667566,"[1060047, array([ 2.23992601, -0.60117085, -0.65153989]), array([ 0.92322091, -0.26257841, -0.28056324])]"
454,22.52,12.0372930425,267.925945918,62.8791590579,117.954747457,23.9142398941,252,82,-154,0.017805257063,"[1027993, array([ 1.84628064, -0.50125657, -0.58757229]), array([ 0.92322091, -0.26257841, -0.28056324])]"
39,346.58,15.9473038843,87.9413783642,34.5729407603,235.986329619,50.9150775118,38,42,-148,0.0178370044762,"[157696, array([ 1.38470194, -0.40148627, -0.39472129]), array([ 0.92322091, -0.26257841, -0.28056324])]"
503,19.47,22.5086279061,269.896145847,38.9573084166,131.869455419,42.5982964781,260,78,-130,0.0178567770097,"[1060045, array([ 2.2139866 , -0.60639756, -0.63330966]), array([ 0.92322091, -0.26257841, -0.28056324])]"
377,22.05,14.3128323052,267.425400141,58.5250511108,119.648188514,27.3800579029,158,60,-10,0.0180054236685,"[645385, array([ 1.91994421, -0.51981096, -0.61019272]), array([ 0.92322091, -0.26257841, -0.28056324])]"
301,11.03,27.9362839649,267.056274318,24.4890158208,142.438626436,51.2777069055,146,28,-28,0.0180257487547,"[593896, array([ 2.23855558, -0.59185969, -0.67103094]), array([ 0.92322091, -0.26257841, -0.28056324])]"
586,345.15,23.8924901328,84.8833912317,20.8714250316,211.410274065,57.3559333339,272,72,-68,0.0180506817998,"[1108136, array([ 1.56886711, -0.43179725, -0.50421427]), array([ 0.92322091, -0.26257841, -0.28056324])]"
