Index,AZT,DPT,AZN,DPN,AZP,DPP,Strike,Dip,Rake,Misfit,Extra
72,41.1960617941,68.2787305775,182.314104816,17.229396563,276.360825242,12.8199760815,172,60,70,0.00843216512814,"[55, 'Combined', 702125, array([-4.83766048,  0.70444415, -0.30982999]), array([-0.98682913,  0.15078749, -0.05857818])]"
116,172.418498484,39.0445828315,15.4965168185,48.5996903185,272.014855574,11.6146840173,320,54,22,0.00884183780834,"[55, 'Combined', 1300961, array([-4.84089374,  0.76176817, -0.24999183]), array([-0.98682913,  0.15078749, -0.05857818])]"
52,5.40376725386,7.05819258131,130.46561411,77.8368862131,274.171300381,9.85493176528,50,78,-178,0.008958158969,"[55, 'Combined', 209521, array([-4.82990209,  0.69371833, -0.28685555]), array([-0.98682913,  0.15078749, -0.05857818])]"
7,81.5594446207,76.4871075499,184.90649016,3.17533274733,275.64740397,13.1207340325,10,32,96,0.00952096608905,"[55, 'Combined', 43518, array([-4.83130813,  0.77862067, -0.31137065]), array([-0.98682913,  0.15078749, -0.05857818])]"
125,160.744665489,59.0271189737,10.4236400384,27.5409666707,273.476728155,13.0581279725,332,40,44,0.00953670908421,"[55, 'Combined', 1348312, array([-4.84503437,  0.76949069, -0.32489508]), array([-0.98682913,  0.15078749, -0.05857818])]"
12,51.2136107949,72.3327326041,183.481575784,12.0917253065,276.245585366,12.6856083768,22,34,112,0.0106445034782,"[55, 'Combined', 92306, array([-4.82291256,  0.78218816, -0.31348026]), array([-0.98682913,  0.15078749, -0.05857818])]"
59,10.9217438946,28.1465250923,167.356741779,59.7292574616,275.378095659,10.2356157573,146,78,28,0.010731553405,"[55, 'Combined', 598424, array([-4.82632898,  0.70031482, -0.24871267]), array([-0.98682913,  0.15078749, -0.05857818])]"
56,7.74182326683,15.5037243334,154.116811831,71.5752895009,275.021395935,9.70936334007,142,86,18,0.0107880255669,"[55, 'Combined', 582939, array([-4.82001705,  0.70244172, -0.32638275]), array([-0.98682913,  0.15078749, -0.05857818])]"
92,169.694649522,44.7020040656,14.4972684512,42.5286121563,272.574295211,12.6931773926,214,70,136,0.0109936163217,"[55, 'Combined', 873158, array([-4.86230071,  0.68872102, -0.28110344]), array([-0.98682913,  0.15078749, -0.05857818])]"
40,10.4536837163,26.2387196605,165.867729888,61.540387366,275.343200757,10.2438730115,50,64,168,0.0111502806373,"[55, 'Combined', 208434, array([-4.82883299,  0.68729074, -0.26450091]), array([-0.98682913,  0.15078749, -0.05857818])]"
10,69.2404607619,75.0567626654,183.781698125,6.32548494191,275.304578255,13.4819695233,14,32,102,0.0111723807113,"[55, 'Combined', 59721, array([-4.85316818,  0.69235772, -0.26226201]), array([-0.98682913,  0.15078749, -0.05857818])]"
94,171.513912685,40.6005664153,15.7826546623,46.7651032167,272.324244971,12.3431236438,216,72,140,0.0113493868158,"[55, 'Combined', 881440, array([-4.8600661 ,  0.692101  , -0.26311885]), array([-0.98682913,  0.15078749, -0.05857818])]"
134,123.551469468,74.4164191394,5.93889454644,7.3655359998,274.139226762,13.6553837186,354,32,76,0.011479921048,"[55, 'Combined', 1436708, array([-4.85719713,  0.71412202, -0.23885227]), array([-0.98682913,  0.15078749, -0.05857818])]"
49,5.86372851064,9.84972365903,140.0,76.0,274.136271489,9.84972365903,50,76,-180,0.0120417593374,"[55, 'Combined', 209340, array([-4.83047343,  0.69681832, -0.2439034 ]), array([-0.98682913,  0.15078749, -0.05857818])]"
136,117.63473294,75.6217244228,6.50463808625,5.27979896744,275.249488204,13.3349739926,358,32,80,0.012652140824,"[55, 'Combined', 1452910, array([-4.83462552,  0.78012304, -0.33414706]), array([-0.98682913,  0.15078749, -0.05857818])]"
126,156.571827746,61.7302135248,9.35677055931,24.3278887781,273.118700886,13.5143131101,334,38,48,0.0130057685828,"[55, 'Combined', 1356234, array([-4.86467364,  0.6926959 , -0.2483778 ]), array([-0.98682913,  0.15078749, -0.05857818])]"
111,182.981522361,4.2559407382,69.9342743648,79.2372329772,273.723171498,9.86711795565,318,80,-4,0.013048013448,"[55, 'Combined', 1295188, array([-4.82527421,  0.71932463, -0.34766567]), array([-0.98682913,  0.15078749, -0.05857818])]"
6,85.5540959811,76.7695208534,184.606260273,2.1184382727,275.097661223,13.0536795377,8,32,94,0.0132333726018,"[55, 'Combined', 35417, array([-4.83157279,  0.80036546, -0.26624851]), array([-0.98682913,  0.15078749, -0.05857818])]"
129,151.565327096,66.4385304586,8.62080517348,19.1890005105,273.957306452,13.1494045438,340,36,56,0.0137264065952,"[55, 'Combined', 1380358, array([-4.83758777,  0.79980042, -0.318703  ]), array([-0.98682913,  0.15078749, -0.05857818])]"
131,143.015105514,70.3236196162,8.01587894153,14.1897548788,274.576978199,13.3457508416,346,34,64,0.0138641612652,"[55, 'Combined', 1404482, array([-4.83800995,  0.78479363, -0.33878472]), array([-0.98682913,  0.15078749, -0.05857818])]"
57,9.33631141399,21.1443738982,163.007063277,66.6586334451,275.652055224,9.43326708069,144,82,22,0.0138675109059,"[55, 'Combined', 590681, array([-4.80454988,  0.733712  , -0.3528841 ]), array([-0.98682913,  0.15078749, -0.05857818])]"
42,9.43912902836,23.5643308657,163.43752004,64.1142843273,274.981573858,10.1039150859,50,66,170,0.0139732335656,"[55, 'Combined', 208615, array([-4.82832084,  0.69942848, -0.229418  ]), array([-0.98682913,  0.15078749, -0.05857818])]"
100,178.376082,22.5331260792,26.6413871082,64.7768433962,272.89073035,10.7425932462,224,82,156,0.0140073999805,"[55, 'Combined', 914748, array([-4.8329638 ,  0.74347096, -0.3555413 ]), array([-0.98682913,  0.15078749, -0.05857818])]"
128,151.523714195,65.2729311511,8.44638431707,20.2118018059,273.320944491,13.6395008749,338,36,54,0.0140447638017,"[55, 'Combined', 1372257, array([-4.86492131,  0.69098724, -0.24248212]), array([-0.98682913,  0.15078749, -0.05857818])]"
27,20.9705423132,52.2018351289,178.285195686,35.5883847737,276.342965394,11.0824070028,42,46,144,0.0142141563099,"[55, 'Combined', 174402, array([-4.80867215,  0.79309096, -0.24733544]), array([-0.98682913,  0.15078749, -0.05857818])]"
105,175.519706388,30.1125145098,21.4965860967,57.1718915189,272.51142494,11.8533307504,318,60,14,0.0143428790905,"[55, 'Combined', 1293397, array([-4.86001717,  0.67134668, -0.29032302]), array([-0.98682913,  0.15078749, -0.05857818])]"
8,77.8139314249,76.1016543871,185.203242319,4.22943280592,276.198236031,13.2145266264,12,32,98,0.0144985258612,"[55, 'Combined', 51619, array([-4.83166918,  0.74962599, -0.35721516]), array([-0.98682913,  0.15078749, -0.05857818])]"
22,29.7310537863,61.5759701037,181.404048336,25.474469061,277.098831427,11.7651969285,36,40,132,0.0146489223642,"[55, 'Combined', 149556, array([-4.80822445,  0.77436167, -0.34568429]), array([-0.98682913,  0.15078749, -0.05857818])]"
54,5.01847763905,4.2559407382,118.065725635,79.2372329772,274.276828502,9.86711795565,50,80,-176,0.0146995927087,"[55, 'Combined', 209702, array([-4.82795583,  0.69315386, -0.34308261]), array([-0.98682913,  0.15078749, -0.05857818])]"
23,28.4766642599,60.2997289712,179.507426016,26.5204877154,275.806078003,12.3991753536,36,40,134,0.0147470888988,"[55, 'Combined', 149557, array([-4.84226091,  0.70210806, -0.22517561]), array([-0.98682913,  0.15078749, -0.05857818])]"
38,11.5882069614,28.8820189553,167.971976976,58.9503062624,275.763987782,10.4236685503,50,62,166,0.015082365993,"[55, 'Combined', 208253, array([-4.82988364,  0.66777822, -0.31082225]), array([-0.98682913,  0.15078749, -0.05857818])]"
9,72.3652670605,75.6217244228,183.495361914,5.27979896744,274.750511796,13.3349739926,12,32,100,0.0150846441673,"[55, 'Combined', 51620, array([-4.84939119,  0.73207526, -0.21413244]), array([-0.98682913,  0.15078749, -0.05857818])]"
121,169.257328911,47.3823180026,13.2111784131,40.0594640481,272.784633393,12.1461117385,324,48,30,0.0152456125403,"[55, 'Combined', 1316625, array([-4.83479862,  0.79974489, -0.33202116]), array([-0.98682913,  0.15078749, -0.05857818])]"
35,182.285611646,4.1957042584,69.5841785943,79.2372329772,273.018704839,9.89330414976,48,86,-170,0.0152938146182,"[55, 'Combined', 202145, array([-4.83242576,  0.71346407, -0.21591076]), array([-0.98682913,  0.15078749, -0.05857818])]"
71,37.0509649077,67.1220700671,181.420796026,18.9303684835,275.734659702,12.3702658021,170,60,68,0.0155235659883,"[55, 'Combined', 694024, array([-4.8260872 ,  0.78703827, -0.22877394]), array([-0.98682913,  0.15078749, -0.05857818])]"
69,30.9362986657,62.0338088892,180.015882533,24.4890158208,275.89200702,12.6674176317,166,62,62,0.0161078452458,"[55, 'Combined', 678001, array([-4.84825735,  0.67321919, -0.24508914]), array([-0.98682913,  0.15078749, -0.05857818])]"
76,87.7458452327,76.9072825418,185.060148197,1.69599943625,275.451148115,12.9785204077,184,58,88,0.016126128961,"[55, 'Combined', 750554, array([-4.82487836,  0.8156626 , -0.30263737]), array([-0.98682913,  0.15078749, -0.05857818])]"
102,180.258176733,15.5037243334,33.8831881693,71.5752895009,272.978604065,9.70936334007,226,86,162,0.0162357093542,"[55, 'Combined', 923211, array([-4.81078886,  0.79332931, -0.34078624]), array([-0.98682913,  0.15078749, -0.05857818])]"
108,176.411793039,28.8820189553,20.0280230241,58.9503062624,272.236012218,10.4236685503,318,62,14,0.0164192797443,"[55, 'Combined', 1293577, array([-4.81682148,  0.81649195, -0.29799973]), array([-0.98682913,  0.15078749, -0.05857818])]"
17,38.508920338,67.5980458435,181.182036814,18.1483681451,275.413107195,12.6849393356,28,36,122,0.0164970818861,"[55, 'Combined', 116791, array([-4.83886071,  0.74669343, -0.20664506]), array([-0.98682913,  0.15078749, -0.05857818])]"
48,6.40195227732,12.6283878133,147.220392439,73.8787261358,274.170996986,9.85662828437,50,74,178,0.0165057393856,"[55, 'Combined', 209339, array([-4.83019511,  0.70101221, -0.21442654]), array([-0.98682913,  0.15078749, -0.05857818])]"
2,104.445904019,76.7695208534,5.39373972681,2.1184382727,274.902338777,13.0536795377,2,32,86,0.016641271348,"[55, 'Combined', 11113, array([-4.82868379,  0.8199578 , -0.2788661 ]), array([-0.98682913,  0.15078749, -0.05857818])]"
16,40.7178998491,68.7495289369,182.963371846,17.0911462701,276.79006869,12.2464964878,28,36,120,0.0168594390504,"[55, 'Combined', 116790, array([-4.81068546,  0.79885577, -0.33928593]), array([-0.98682913,  0.15078749, -0.05857818])]"
24,26.0001190174,58.6668519395,180.419954828,28.772451313,276.748436754,11.350324372,38,42,136,0.0170168952524,"[55, 'Combined', 157838, array([-4.80126588,  0.81731575, -0.29282525]), array([-0.98682913,  0.15078749, -0.05857818])]"
68,29.6138022604,60.7691527182,181.165608231,26.1979530109,277.193334469,12.0477172413,166,62,60,0.0172019023151,"[55, 'Combined', 678000, array([-4.82055499,  0.71301006, -0.36684219]), array([-0.98682913,  0.15078749, -0.05857818])]"
106,175.145859919,31.4897558667,18.1661268641,56.3540379785,271.758637195,10.647179357,318,60,16,0.0174365338664,"[55, 'Combined', 1293398, array([-4.82465137,  0.79780839, -0.22602429]), array([-0.98682913,  0.15078749, -0.05857818])]"
58,10.621768088,26.7576249405,169.087685508,61.540387366,276.048801351,8.98557187176,146,78,26,0.0174484780398,"[55, 'Combined', 598423, array([-4.78166031,  0.80397729, -0.32854181]), array([-0.98682913,  0.15078749, -0.05857818])]"
39,10.7507929654,27.6278710247,169.629490227,60.7031319222,276.002136641,8.9877537164,50,64,166,0.0174968990822,"[55, 'Combined', 208433, array([-4.78092721,  0.81276397, -0.309458  ]), array([-0.98682913,  0.15078749, -0.05857818])]"
44,8.53463134321,20.8627920947,160.564541136,66.6586334451,274.6814926,9.99966814142,50,68,172,0.0176091080314,"[55, 'Combined', 208796, array([-4.82834425,  0.70547934, -0.20633279]), array([-0.98682913,  0.15078749, -0.05857818])]"
91,168.564809642,47.434029936,12.112238009,40.0964343394,271.86479415,11.9305123491,212,68,134,0.0176093031415,"[55, 'Combined', 864877, array([-4.8377504 ,  0.79131506, -0.21814122]), array([-0.98682913,  0.15078749, -0.05857818])]"
104,180.162823314,12.6775521176,39.0607172111,73.8787261358,272.388267951,9.79413577729,226,88,164,0.017700437698,"[55, 'Combined', 923392, array([-4.82426658,  0.75382651, -0.20145926]), array([-0.98682913,  0.15078749, -0.05857818])]"
107,176.760420056,27.5016232325,23.6410243588,59.7292574616,272.929543402,11.6632579949,318,62,12,0.017768560213,"[55, 'Combined', 1293576, array([-4.8530995 ,  0.68659177, -0.35606418]), array([-0.98682913,  0.15078749, -0.05857818])]"
1,108.440555379,76.4871075499,5.09350984028,3.17533274733,274.35259603,13.1207340325,0,32,84,0.0177846226197,"[55, 'Combined', 3012, array([-4.8352027 ,  0.80867698, -0.23416661]), array([-0.98682913,  0.15078749, -0.05857818])]"
65,24.792086748,55.5014571809,179.666431733,31.8905217722,277.123584672,11.7820966256,162,64,54,0.0179228088484,"[55, 'Combined', 661977, array([-4.82354413,  0.69082053, -0.3607496 ]), array([-0.98682913,  0.15078749, -0.05857818])]"
32,16.0380937009,42.8125656297,174.386583571,45.0934690926,275.648674672,11.0155035453,46,52,154,0.0184167782223,"[55, 'Combined', 191147, array([-4.82853941,  0.72549844, -0.19719264]), array([-0.98682913,  0.15078749, -0.05857818])]"
20,32.4931767208,64.1921445735,180.380993463,22.2741720381,275.533248051,12.3660400756,32,38,128,0.0185625703216,"[55, 'Combined', 133174, array([-4.83330086,  0.76100203, -0.19881559]), array([-0.98682913,  0.15078749, -0.05857818])]"
60,12.4425239551,30.9383825986,170.73470824,57.1718915189,276.435648196,9.90335192677,148,76,30,0.0186603744088,"[55, 'Combined', 606345, array([-4.80625653,  0.71565609, -0.37431831]), array([-0.98682913,  0.15078749, -0.05857818])]"
88,166.072551858,52.8105134569,12.370914644,34.2243443247,273.485770992,12.7929417886,210,66,128,0.0186716937518,"[55, 'Combined', 856594, array([-4.84139348,  0.7746442 , -0.37292601]), array([-0.98682913,  0.15078749, -0.05857818])]"
51,5.63291501734,8.45402523875,140.0,78.0,274.367084983,8.45402523875,50,78,-180,0.0189182088759,"[55, 'Combined', 209520, array([-4.78283599,  0.82385008, -0.28549115]), array([-0.98682913,  0.15078749, -0.05857818])]"
26,23.1319440652,55.5262712537,179.394314915,32.1501051731,276.492574687,11.1229079714,40,44,140,0.0189433995849,"[55, 'Combined', 166120, array([-4.80138352,  0.82295143, -0.25843889]), array([-0.98682913,  0.15078749, -0.05857818])]"
3,100.270552436,76.9419878807,5.69628963249,1.05968372362,275.451352191,13.0134228826,4,32,88,0.0190003317337,"[55, 'Combined', 19214, array([-4.8229715 ,  0.82389622, -0.32306933]), array([-0.98682913,  0.15078749, -0.05857818])]"
14,49.97631292,71.3415032592,183.740326178,13.1466502786,276.832000868,13.0025199109,24,34,114,0.0191474135763,"[55, 'Combined', 100407, array([-4.83313221,  0.70055147, -0.37265011]), array([-0.98682913,  0.15078749, -0.05857818])]"
46,7.0228325936,15.3918594683,152.75060057,71.5752895009,274.274407732,9.88067845485,50,72,176,0.0191803669483,"[55, 'Combined', 209158, array([-4.8295168 ,  0.70483265, -0.19845691]), array([-0.98682913,  0.15078749, -0.05857818])]"
80,136.422478301,71.3941336719,6.89393956092,12.093668274,273.848991057,13.9236654453,194,60,104,0.0192830912171,"[55, 'Combined', 791242, array([-4.86927292,  0.66282045, -0.23767906]), array([-0.98682913,  0.15078749, -0.05857818])]"
118,5.82264133331,7.02188990424,130.675843691,77.8368862131,274.593258916,9.881085086,320,88,-12,0.0193536126178,"[55, 'Combined', 1304004, array([-4.82712122,  0.68514855, -0.36536529]), array([-0.98682913,  0.15078749, -0.05857818])]"
114,3.53878236713,1.37284407661,101.359654295,80.0117279461,273.299344667,9.89155656462,318,84,-8,0.0194805562079,"[55, 'Combined', 1295546, array([-4.83436447,  0.70150985, -0.19863034]), array([-0.98682913,  0.15078749, -0.05857818])]"
45,7.73164323854,18.1375957038,157.082414352,69.1547421427,274.445127497,9.92677668699,50,70,174,0.0195366940872,"[55, 'Combined', 208977, array([-4.82880625,  0.70680726, -0.19585904]), array([-0.98682913,  0.15078749, -0.05857818])]"
75,79.6808713188,76.6330316575,184.122156501,3.39141756107,274.90070781,12.9141189127,182,58,86,0.0195710415463,"[55, 'Combined', 742453, array([-4.82839711,  0.82119682, -0.23818976]), array([-0.98682913,  0.15078749, -0.05857818])]"
33,16.040765165,40.4139482088,175.142774044,47.6525772307,276.923676229,10.5415549319,48,54,156,0.0195763553833,"[55, 'Combined', 199428, array([-4.8110656 ,  0.70278941, -0.37540005]), array([-0.98682913,  0.15078749, -0.05857818])]"
127,157.070423011,62.9608760566,9.47345628342,23.312107013,273.796945637,12.9275729006,336,38,50,0.0197291585515,"[55, 'Combined', 1364335, array([-4.83216945,  0.82170158, -0.33872155]), array([-0.98682913,  0.15078749, -0.05857818])]"
15,46.9848944862,70.3236196162,181.984121058,14.1897548788,275.423021801,13.3457508416,24,34,116,0.0197582503594,"[55, 'Combined', 100408, array([-4.85838529,  0.65870743, -0.2369049 ]), array([-0.98682913,  0.15078749, -0.05857818])]"
41,9.71872182257,24.9553479018,167.591124837,63.3269070601,275.578753233,8.81825297094,50,66,168,0.0199345202941,"[55, 'Combined', 208614, array([-4.78025865,  0.82697525, -0.26814755]), array([-0.98682913,  0.15078749, -0.05857818])]"
19,34.129155642,65.4231065085,182.207856183,21.2154975965,276.871702071,11.8301769484,32,38,126,0.0199618685437,"[55, 'Combined', 133173, array([-4.80205808,  0.82346799, -0.32635328]), array([-0.98682913,  0.15078749, -0.05857818])]"
82,144.356066631,69.3828511051,6.77235511839,15.5224878141,273.028592125,13.2292231514,196,60,108,0.0200126631851,"[55, 'Combined', 799344, array([-4.84892151,  0.77013188, -0.1939404 ]), array([-0.98682913,  0.15078749, -0.05857818])]"
37,11.906709424,30.26880473,171.415888085,58.075289123,276.482851948,9.19967490345,50,62,164,0.0200368024566,"[55, 'Combined', 208252, array([-4.782164  ,  0.7907628 , -0.36173615]), array([-0.98682913,  0.15078749, -0.05857818])]"
11,66.4485305316,74.4164191394,184.061105454,7.36553599981,275.860773238,13.6553837186,16,32,104,0.0200621433768,"[55, 'Combined', 67822, array([-4.85720646,  0.64561349, -0.31177378]), array([-0.98682913,  0.15078749, -0.05857818])]"
124,163.031073897,54.7638452635,11.5667754772,31.8220014409,272.969876417,13.5435564423,328,42,38,0.0202489166753,"[55, 'Combined', 1332289, array([-4.87398158,  0.64666357, -0.26519724]), array([-0.98682913,  0.15078749, -0.05857818])]"
5,89.7294475636,76.9419878807,184.303710368,1.05968372362,274.548647809,13.0134228826,6,32,92,0.0204195609129,"[55, 'Combined', 27316, array([-4.83255569,  0.81480566, -0.22161467]), array([-0.98682913,  0.15078749, -0.05857818])]"
98,176.347682948,26.7251443022,23.9137530366,60.4044900257,272.374420088,11.7788911213,222,80,152,0.0204961933015,"[55, 'Combined', 906466, array([-4.86509048,  0.64697187, -0.25530083]), array([-0.98682913,  0.15078749, -0.05857818])]"
67,26.4548057183,59.478130532,180.3494935,27.8974796758,276.472420923,11.3909394883,164,62,58,0.020584013552,"[55, 'Combined', 669899, array([-4.80204906,  0.83254109, -0.26231741]), array([-0.98682913,  0.15078749, -0.05857818])]"
63,21.1217148427,51.4855538536,176.844391639,35.9596738468,275.68471839,11.9605818239,158,66,50,0.0206284495149,"[55, 'Combined', 645955, array([-4.84483194,  0.68003463, -0.20534496]), array([-0.98682913,  0.15078749, -0.05857818])]"
