Strike,Dip,Rake,P,SV,SH,SH/SV,P/SV,P/SH,Plunge P,Plunge S,Ratio1,Ratio2,Ratio3,Sum,source
65,35,10,0.938245860552,1.41165615963,0.868407813284,0.615169499568,0.664641920165,1.08042079562,38.566721247,40.001716636,0.014776827579,0.0594172139516,0.0137118007958,0.0879058423264,S0173a_DWAK_10.csv
65,40,20,0.967360728445,0.837935437915,0.869903865716,1.03815142117,1.15445735396,1.11203176186,38.566721247,40.001716636,0.0171755970963,0.00070818274978,0.0105553654729,0.028439145319,S0173a_DWAK_10.csv
65,45,50,0.944099841128,1.15685457817,1.06807738253,0.923259848462,0.81609206459,0.883924570044,38.566721247,40.001716636,0.00525035315892,0.0212808475043,0.0472062637428,0.073737464406,S0173a_DWAK_10.csv
65,55,20,0.932997850557,1.18684517613,0.547343268774,0.46117495338,0.786115888844,1.70459363216,38.566721247,40.001716636,0.0580573135731,0.0269414509261,0.00982446251482,0.094823227014,S0173a_DWAK_10.csv
65,55,30,0.980076871572,0.53579166276,0.491785935936,0.917867839529,1.82921262067,1.99289324878,38.566721247,40.001716636,0.00483590559702,0.0576706194652,0.0270901866876,0.0895967117498,S0173a_DWAK_10.csv
65,60,60,0.94393768203,1.13618207492,0.991288235634,0.872473045926,0.830797900147,0.952233314286,38.566721247,40.001716636,0.00196586678144,0.0188007761249,0.0324709653051,0.0532376082114,S0173a_DWAK_10.csv
70,0,-30,0.965732402857,0.976200672745,0.594697105376,0.609195549624,0.989276518467,1.62390634514,38.566721247,40.001716636,0.0158521702284,0.00253496526487,0.00603860254922,0.0244257380425,S0173a_DWAK_10.csv
70,0,-10,0.953089505941,0.963420730351,0.914535470604,0.94925865906,0.989276518467,1.04215696009,38.566721247,40.001716636,0.007450111654,0.00253496526487,0.0182503259683,0.0282354028872,S0173a_DWAK_10.csv
70,5,-30,0.932160588009,1.39485865266,0.87730054668,0.628953008973,0.668283188575,1.06253277914,38.566721247,40.001716636,0.0124594786916,0.0581943787198,0.0157314377655,0.0863852951769,S0173a_DWAK_10.csv
70,5,-10,0.955256894405,1.2227962315,0.656364052245,0.53677304144,0.781206933579,1.4553766178,38.566721247,40.001716636,0.0325540613286,0.0279490726576,0.000764151725465,0.0612672857116,S0173a_DWAK_10.csv
70,15,0,0.94246936761,1.38681627896,0.906861620982,0.653916192604,0.679592085776,1.03926480711,38.566721247,40.001716636,0.00882389382063,0.0545027964046,0.0186273829053,0.0819540731306,S0173a_DWAK_10.csv
