Index,AZT,DPT,AZN,DPN,AZP,DPP,Strike,Dip,Rake,Misfit
4025,210.655682407,23.3845174552,305.808765361,11.7339987949,60.4456978948,63.5146597429,278,24,-120,0.09675782679
2515,217.508977804,23.2115453246,-35.1449692677,34.8082207637,101.066955291,46.0782950945,262,38,-158,0.0967595123929
120,221.893427005,31.2936632073,116.204887841,23.9820643003,355.741828412,48.7345619341,2,26,-22,0.0968119793897
906,227.728967275,29.4193296984,102.0,46.0,336.271032725,29.4193296984,12,46,0,0.096815636704
5097,214.175547107,34.8645359932,116.860353233,10.3571207128,12.7280363492,53.1843055012,344,14,-42,0.0968346253248
3467,228.522235777,19.3996490333,4.55458015201,63.9285295371,132.447601398,16.7259958534,270,64,178,0.0968452820063
2436,212.779715257,17.9906608955,-41.7550513999,39.3904717203,103.755616438,45.1079791093,260,44,-156,0.0968489405184
3644,229.609206049,32.2914995401,61.8358548417,57.111942327,323.148115311,5.57858503732,272,72,152,0.0968623827959
2442,215.518382063,19.5127206998,324.93261469,43.1674452505,107.952676624,40.4195082319,260,46,-162,0.096882191733
2175,218.852147587,14.556961544,-33.2049249898,49.8717275296,117.813109859,36.4037528751,164,76,-38,0.0969054951581
5225,216.446337943,34.8008079204,117.056986952,13.2095842719,9.53135137721,52.0645795509,352,16,-34,0.0969086328326
1981,213.017338881,16.3652301004,-44.9607671345,35.3473957465,102.572289297,49.9469332273,150,70,-52,0.0969102931386
2196,219.552136236,21.7237529757,335.213473926,47.3843852102,113.636513361,34.5379796327,164,82,-42,0.0969112153484
4124,217.157209806,24.4120440135,313.573407996,13.8318817689,70.5159328038,61.4802428014,280,24,-126,0.0969189615913
2065,220.82653638,21.6295450867,-34.5321633161,32.5157018509,103.348879813,49.3245817903,156,74,-56,0.0969256508484
1616,208.704975947,30.8883495243,301.030829661,3.8809980508,37.4661454905,58.8145727807,122,76,-86,0.0969757442542
634,216.793527226,38.0181559323,106.56307518,23.8603307148,352.62198997,42.5347486553,10,24,-6,0.0969829701718
2676,209.047716211,19.3934938334,308.654401029,25.3639460948,85.9661559372,57.180496357,264,34,-140,0.0969891386029
4590,217.616954784,29.0077782774,307.922582706,0.55117126736,38.9164285697,60.9859712424,306,16,-92,0.0969898031166
1265,215.524397862,38.3821068713,104.890204911,23.984461103,351.198314179,42.0870074157,104,88,-114,0.0970068153554
2369,227.579541991,19.1874840261,354.540810934,59.9396012884,129.410763352,22.2108237402,178,88,-30,0.0970633391483
616,230.643901623,22.4737300505,51.8684565842,67.5216469005,320.822863387,0.432603909309,8,74,16,0.09707128651
4127,212.655682407,23.3845174552,307.808765361,11.7339987949,62.4456978948,63.5146597429,280,24,-120,0.0970718063688
2856,210.636085732,26.4992505544,309.410615565,17.012591346,68.4233540891,57.7536988953,266,24,-136,0.0971158340876
2110,216.367261833,20.519066443,326.647213068,42.8028982505,107.975242874,40.1319888553,158,78,-46,0.0971502289009
359,221.526876334,31.1684565254,108.00724728,33.4148780156,343.137879627,40.9105635267,6,34,-10,0.0971648006685
509,219.619006537,33.862913981,98.0,38.0,336.380993463,33.862913981,8,38,0,0.0971827512694
4771,216.793972403,31.4439912557,124.451953239,3.82347508747,28.2470234835,58.2705110861,320,14,-74,0.0971832680504
149,225.858596645,21.1461928512,34.6146248653,68.4775121859,134.37656116,3.82546250969,2,78,18,0.0971951053062
255,226.011715527,23.8205681196,51.1409126767,66.0943783426,316.850541541,1.89926175111,4,72,16,0.0972155758597
2890,218.234341358,24.349764523,321.753006481,27.3176676038,92.971363915,51.9074560854,266,32,-150,0.0972217983491
5418,227.766628906,24.824858409,0.961878631262,55.9482887034,127.133674484,21.745873992,358,88,34,0.0972350638499
1751,217.251578519,26.7633492502,310.139744605,5.70533925482,51.2231185127,62.538698951,132,72,-84,0.0972531915171
1014,219.26318571,38.7408540273,99.2862721351,31.912828613,343.437530147,34.9962027231,14,32,4,0.0972592828955
1110,230.57121024,31.3175306677,78.8029278725,55.3718662933,328.824822,13.2757888445,14,58,14,0.0972644632287
184,229.536912161,22.3636131303,9.47411107304,61.7386279981,132.595600569,16.3696102715,2,86,28,0.0972695509812
4442,206.0,31.0,116.0,0.0,26.0,59.0,296,14,-90,0.0972829287823
1500,206.0,31.0,116.0,8.53773646252e-07,26.0,59.0,116,76,-90,0.0972829287823
1889,218.059969564,24.9025435581,316.266392587,17.0911462701,77.1842328981,59.1030346703,142,72,-72,0.0973378882203
4116,217.591955234,26.1881338219,313.965725348,12.7200889444,67.4279202376,60.4488754799,280,22,-126,0.0973918317741
1449,213.774114524,30.002982847,116.943675761,11.638483739,8.17782455425,57.3704387452,114,76,-102,0.0974094208098
1549,209.685607503,32.9712200226,118.415985044,1.95627802012,25.406120574,56.9557018598,118,78,-92,0.0974161314465
3187,218.172255556,18.3255305654,-39.004501986,33.8258449706,104.696680793,50.2583452241,268,40,-150,0.0974363503174
5126,212.805088927,35.5057599479,114.841143199,10.9899643416,10.2789365283,52.3184657477,346,14,-38,0.097457449345
2155,222.527943007,22.5086279061,-27.8961458474,38.9573084166,110.130544581,42.5982964781,162,78,-50,0.0974641571847
1593,212.0,27.0,302.0,0.0,32.0,63.0,122,72,-90,0.0974809636055
4547,212.0,27.0,122.0,0.0,32.0,63.0,302,18,-90,0.0974809636055
1895,209.69252511,21.339458565,311.884233929,28.3937504351,88.1889475578,53.2169749313,142,72,-60,0.097492564316
3489,227.909982991,18.0966263599,10.573560049,67.6570907469,133.700665757,12.6593049537,270,68,176,0.097502581032
3879,216.646810223,26.9172307392,313.882902867,13.93331769,68.4268737533,59.1522762772,276,22,-130,0.0975041732431
4399,216.040029554,25.7506189229,308.978721845,6.06692397278,51.2548214742,63.4405699857,292,20,-108,0.0975667623829
3316,227.680428189,30.6961863694,45.1638175039,59.279539483,137.024217055,1.10519183874,268,68,158,0.0975750669842
1005,220.565051177,37.761243907,104.0,30.0,347.434948823,37.761243907,14,30,0,0.0976033856135
2611,218.758465384,17.0744088477,334.49868263,54.7302565238,118.620691713,29.8152425214,262,56,-170,0.0976270182602
1301,213.833787515,37.8443977411,107.454386141,19.9492089929,355.848442166,45.4117235222,106,86,-110,0.0976271491234
1707,208.412461337,28.0314549797,304.646957645,11.5286287503,54.7309602403,59.2903544136,128,74,-78,0.0976520354268
4544,216.761669352,27.0769995674,307.708327837,1.85103705128,41.3213455191,62.8493203093,302,18,-96,0.0976986263126
3722,207.818593748,28.8988638083,302.77086873,8.88829182292,48.1743456569,59.5116116767,274,18,-120,0.0977173262404
2405,209.837678295,20.5982269748,312.318184194,29.8988383833,90.6237372955,52.4019232689,260,36,-148,0.097727899417
1353,217.425546562,37.206945186,109.614365097,21.9436214032,356.121764149,44.6960915784,108,86,-112,0.0977327374887
1368,219.581089951,30.8887381912,114.420922756,23.6130288381,353.788304376,49.3715604075,110,80,-114,0.0977365399553
5047,208.492124906,35.179819879,110.852840824,10.6799601354,6.4902052504,52.755575595,340,14,-40,0.0977402357911
2121,222.062267687,21.6904375363,-30.7032162094,36.6820333003,108.296567314,45.3751062626,160,76,-52,0.0977524270266
