Index,AZT,DPT,AZN,DPN,AZP,DPP,Strike,Dip,Rake,Misfit
95,280.390944535,15.1149161822,11.2008983201,2.99588485067,112.136591202,74.5770642717,6,30,-96,0.0994520588437
3819,294.876861514,7.0668874907,146.054234714,81.7553671987,25.4015872136,4.22495824012,340,88,172,0.0994605102759
2784,280.401690838,4.3756870981,17.642522555,58.7380810644,187.778467417,30.8846903903,230,72,-26,0.0994829727352
2433,286.327547541,15.5563458368,20.333003288,14.0857235282,150.560193442,68.767567326,208,62,-74,0.0994859065737
920,291.520624954,18.4954339542,183.652548421,42.5286121563,38.8571260757,41.6950776522,66,46,-20,0.0995102554068
3978,285.543773072,15.4457239118,21.0618610912,19.1890005105,159.257709161,64.9733025624,350,34,-126,0.0995563582686
449,286.423186074,15.9711088666,191.912668779,15.3645541461,60.2457327626,67.5433055569,38,32,-60,0.0995689226658
2267,280.039127394,18.6256209007,12.4745176561,7.18583507218,122.6728129,69.9399278899,196,64,-82,0.0996229963388
1670,289.965338517,16.0970054009,183.930380083,43.7468861449,34.9403024603,41.8416747193,168,74,-136,0.0996270162297
501,287.594322652,20.8407456309,191.319869751,16.0185442114,66.6146755741,63.2405622457,44,28,-54,0.0996367681661
1338,297.175178,13.2757888445,187.197072128,55.3718662933,35.4287897604,31.3175306677,72,58,-14,0.0996417732015
1384,296.274407732,9.88067845485,174.75060057,71.5752895009,29.0228325936,15.3918594683,72,72,-4,0.099672637473
3730,284.575007639,10.3290224756,22.7706750849,38.0315267956,181.991949428,50.0846264857,338,48,-146,0.0996876998232
588,285.894034754,20.4219418612,186.71516205,23.1915754445,52.8915084279,58.2541305021,50,32,-42,0.0997066901213
3289,286.421246767,8.81825297094,34.4088751629,63.3269070601,192.281278177,24.9553479018,332,66,-168,0.0997280670813
1969,290.711319735,20.1721063135,190.306907114,26.1778509518,53.6399746346,55.9481091557,180,70,-118,0.0997974089131
3612,284.139670519,7.44626099156,21.5131287266,44.4775121859,186.744790597,44.5601483801,336,54,-150,0.0998014920704
4041,285.380018832,14.1099696583,19.5778775383,16.236121171,156.382786035,68.2257153472,354,34,-120,0.0998670233819
1191,296.374362892,15.6199779735,189.520151635,46.0417929974,39.8326224958,39.7756636825,70,50,-20,0.0998673078143
3846,284.749472905,13.7415317634,22.3904235014,28.5342679941,171.937726835,57.7586222637,342,40,-138,0.0999108652329
1781,298.622218282,10.672010194,194.227339745,52.8371781241,36.2327824261,35.0993982773,172,74,-146,0.0999112811176
2394,284.432316787,13.5973274244,17.8409516739,13.810354216,151.57266171,70.4249701091,206,60,-74,0.0999294316965
953,294.241591701,10.1256782091,191.848740896,50.234628365,32.2484714892,37.9526654765,66,56,-22,0.0999448857641
3478,286.294947043,2.09258596467,20.468751398,63.342034992,195.248242918,26.5625871127,334,70,-162,0.0999662080487
3362,286.445105739,0.0548734211319,16.7198396777,78.7047348594,196.434145796,11.2951283327,332,82,-172,0.099986270264
748,291.444727913,19.8552938627,189.819264513,29.1630137638,50.7250006035,53.5597800904,60,36,-34,0.100019025747
2142,278.521484379,16.977214399,9.06075947213,1.76581611673,104.821302963,72.9256250003,190,62,-88,0.100051280421
204,284.535948879,15.0127757814,194.267773332,0.999847679693,100.54565895,74.9523953604,16,30,-88,0.100071816574
3944,284.92004736,15.9400534653,20.9317413091,20.1374555274,159.310169065,63.8709896009,348,34,-128,0.100077495161
1395,296.699983822,7.07708022636,178.121782187,75.4507664722,28.2961817673,12.6458843107,72,76,-4,0.100088297213
2424,283.639174758,12.8199760815,17.6858951844,17.229396563,158.803938206,68.2787305775,208,60,-70,0.100117544599
3339,104.830002908,1.03429757938,12.1537207553,68.8609743798,195.229385286,21.1112596675,332,76,-164,0.100134854694
164,286.991155357,19.0457622768,17.5962981469,1.75233372609,112.655632564,70.8675594163,14,26,-94,0.100146261665
900,289.246858235,8.47574254017,75.1955643404,79.8039567311,198.405739593,5.62604747555,64,88,10,0.100176474754
444,283.339213081,18.6183837511,187.709026069,16.236121171,59.2953211542,64.8882086377,38,30,-56,0.10017869025
1079,295.819220774,8.28572627324,194.052388732,54.4686522372,31.5126348163,34.2633215613,68,60,-20,0.100224157926
500,289.041572719,20.4338365965,193.223846872,15.2199494884,69.1487203795,64.0991046348,44,28,-56,0.100245694778
192,280.019166645,19.1829018296,188.80068312,3.49775740748,88.8745725965,70.4760573384,16,26,-82,0.100349553832
19,285.886819642,14.6098640919,18.9131864724,11.449914496,145.612627563,71.2776539874,0,32,-112,0.100350721673
1432,112.965107588,0.000861325598279,202.982543163,87.1718601326,22.9650650381,2.82813973607,158,88,-178,0.100372014532
2160,287.527566755,20.3989059539,194.10215202,9.12770486605,81.2988676762,67.4831016926,190,66,-100,0.100381562678
735,293.030123583,13.5435564423,194.433224523,31.8220014409,42.9689261032,54.7638452635,58,42,-38,0.100390423674
1514,296.200762467,2.76286322113,192.659902002,78.3538225735,26.7535137618,11.3047795146,162,84,-170,0.100398672621
2358,280.206792393,17.514568054,14.8354460784,14.3438890467,142.000688596,67.0578218718,202,64,-74,0.100408066389
143,286.486270181,19.1029305825,17.3965489365,2.6263418652,114.924524647,70.70338889,12,26,-96,0.100472779168
2871,103.177136613,0.432603909309,12.1315434158,67.5216469005,193.356098377,22.4737300505,236,74,-16,0.100478799571
2883,285.951198649,8.98557187176,32.9123144922,61.540387366,191.378231912,26.7576249405,236,78,-26,0.100495042678
3803,284.711876799,11.9020142121,22.6361719707,33.188705591,177.719943232,54.1997745436,340,44,-142,0.100521553737
3531,289.492509726,8.46791145399,90.6770065695,81.0615518764,199.069190738,2.84102926326,334,82,176,0.100546798017
1358,296.104982501,12.798599971,179.775737216,62.8791590579,31.7681790772,23.4798014258,72,64,-8,0.100583988967
103,279.495670519,19.0114428736,9.79772838131,0.876598455092,102.339802741,70.9667965641,8,26,-92,0.100613794121
1483,292.897246445,12.5340496008,165.477094408,69.9043241147,26.4197119508,15.448677967,160,88,-160,0.10061901895
1966,294.567070477,18.0001840929,192.99060584,31.6998514368,49.5610449869,52.4394514299,180,70,-124,0.100652819192
2486,277.173391615,8.15585637518,12.0353712561,30.5997034312,173.861724979,58.1001529148,212,60,-54,0.100658507382
521,288.456226928,15.4457239118,192.938138909,19.1890005105,54.7422908394,64.9733025624,44,34,-54,0.100659246296
1778,288.076671505,18.9991854659,184.653876111,33.9878435815,42.0225971231,49.6913555424,172,72,-126,0.100703487087
943,290.893956845,16.3647456922,180.97383024,49.2429407033,33.2496984252,36.0808077997,66,52,-16,0.10070469256
1285,295.788827737,2.97637205141,196.086777989,72.853634212,26.6922802526,16.8702351173,70,76,-10,0.100746542249
3638,290.517651268,2.90935598067,31.9427192277,75.6104114341,199.787306509,14.0799446055,336,78,-172,0.100746965976
1132,291.868456584,11.2391765497,158.0,74.0,24.1315434158,11.2391765497,68,74,0,0.10075534405
3537,108.461217633,1.37284407661,10.6403457048,80.0117279461,198.700655333,9.89155656462,334,84,-172,0.100772501457
1179,293.034892412,0.000861325598279,203.017456837,87.1718601326,23.0349349619,2.82813973607,68,88,-2,0.100781094139
635,288.967975211,15.4210022669,190.808409276,27.2275564473,45.2178872496,58.0495434007,52,38,-42,0.100801038714
579,289.667328324,20.4647509425,192.05386438,19.5461064304,62.1108978122,61.0584476809,50,30,-48,0.10080559597
2803,281.032231588,0.404939423202,11.7510990644,60.6063049856,190.804145409,29.3903486562,232,70,-22,0.100829679352
1244,293.525763431,14.0957364054,173.482776126,63.3636975538,29.3812924068,22.1113367364,70,64,-6,0.100837570154
2995,289.193751616,8.24453448463,44.166729617,71.057800266,196.665672912,16.9312366133,242,84,-18,0.100863324195
3192,284.301259452,4.40889580887,27.3926924139,71.2015487444,192.845564143,18.236272326,330,74,-170,0.100864096156
3919,277.20993131,12.2464964878,11.0366281536,17.0911462701,153.282100151,68.7495289369,346,36,-120,0.100869050253
2962,287.193751616,8.24453448463,42.166729617,71.057800266,194.665672912,16.9312366133,240,84,-18,0.100877013743
3749,293.316471964,8.47747997491,113.157366779,81.5224878141,203.313014145,0.0231991747061,338,84,174,0.100894873886
2526,275.48922855,7.58559613659,11.0855343343,36.2143146386,175.405110754,52.744155115,214,62,-48,0.100926700329
2210,279.615488477,14.8011050527,10.9917527359,5.19377065889,119.825694786,74.2744932519,194,60,-84,0.100972234785
2239,286.0,15.0,16.0,0.0,106.0,75.0,196,60,-90,0.100984128406
203,286.0,15.0,16.0,0.0,106.0,75.0,16,30,-90,0.100984128406
3224,281.586434595,11.5497287348,22.402684446,42.5611812129,179.736415219,45.1390361289,332,50,-152,0.100990256695
1537,296.177358667,7.02188990424,171.324156309,77.8368862131,27.4067410839,9.881085086,162,88,-168,0.101012699408
3387,281.948826278,12.8062097568,22.0275180809,37.5920155259,176.497342897,49.5295756993,334,46,-148,0.101029685005
3664,291.299344667,9.89155656462,119.359654295,80.0117279461,21.5387823671,1.37284407661,336,84,172,0.101045813916
3528,108.150976234,1.32838403096,12.2836748614,77.2192337967,198.450620047,12.7092141883,334,82,-170,0.101055250254
645,294.345696976,17.0000097366,197.259809228,21.9732137614,58.8606713075,61.6501222642,54,34,-48,0.101083473072
3298,286.784795557,8.68720048011,36.7936768583,65.9370243465,193.20000284,22.2552691306,332,68,-170,0.101089227556
3489,289.49457383,8.48152787638,49.76487259,73.5202614054,197.360095006,14.023482118,334,74,-176,0.101109781152
838,292.625988688,19.1650941529,188.764413108,34.5794009043,46.2195287844,49.0305419234,64,40,-28,0.101139650868
2797,285.756844081,7.45331109398,25.1119964922,51.172807266,189.924951815,37.8363169482,232,70,-34,0.101183026207
3419,285.076323771,10.5415549319,26.8572259561,47.6525772307,185.959234835,40.4139482088,334,54,-156,0.101190854587
922,297.215366607,12.1461117385,196.788821587,40.0594640481,40.7426710885,47.3823180026,66,48,-30,0.101190871742
2576,283.039089678,9.970069996,19.165950188,31.2640962933,177.43687142,56.831661133,218,62,-54,0.10119375222
3818,294.753141765,8.47574254017,148.80443566,79.8039567311,25.5942604065,5.62604747555,340,88,170,0.101201260206
35,277.912746335,17.193662228,9.07368441078,3.74624964568,110.969709913,72.3779214062,2,28,-98,0.101205817997
752,295.681128776,16.1037547577,196.798412526,28.1397690037,51.891668012,56.828636292,60,38,-40,0.101255262891
1105,291.870409118,12.7139402918,172.488774673,65.3044953527,26.7872238831,20.8013462637,68,66,-6,0.101277381928
732,287.827744444,18.3255305654,185.004501986,33.8258449706,41.3033192071,50.2583452241,58,40,-30,0.101298208195
2926,285.372625147,6.77503287153,34.8130599974,70.3562271801,193.114551126,18.3482424365,238,82,-18,0.101325054638
2290,276.327547541,15.5563458368,10.333003288,14.0857235282,140.560193442,68.767567326,198,62,-74,0.101351443034
270,286.146811719,15.2041931753,195.06055211,3.99024039816,90.7345369913,74.2562982946,22,30,-82,0.101357036317
2184,277.572009262,16.7951951434,9.17511975569,5.29554441622,116.103169569,72.3420892789,192,62,-84,0.101357604707
